,Drama,Comedy,Action,Crime,Adventure,Fantasy,Horror,Thriller,Romance,Western,Documentary,Science Fiction,TV Movie,Animation,Music,Foreign,War,Mystery,Family,History,cluster
228154,0.8055555555555556,0.7777777777777778,0.8148148148148148,0.7777777777777778,0.9444444444444444,0.0,1.0,0.8518518518518519,0.7222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.8888888888888888,0.0,0.8888888888888888,0.0,0.0,0.0,-1
114463,0.7924528301886792,0.8285714285714286,0.7652173913043478,0.7769230769230769,0.7928571428571427,0.7833333333333333,0.78,0.776,0.8571428571428571,1.0,0.8428571428571429,0.7727272727272728,0.7,0.65,1.0,0.875,0.7,0.7,0.8,0.8333333333333334,77
263914,0.8,0.75,0.0,0.0,0.0,0.75,0.75,1.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,36
51233,0.7272727272727273,0.813131313131313,0.7636363636363637,0.6136363636363636,0.8484848484848484,0.7792207792207791,0.7954545454545454,0.6233766233766234,0.8321678321678321,0.45454545454545453,0.9090909090909091,1.0,0.18181818181818182,0.0,0.36363636363636365,0.9090909090909091,0.9090909090909091,0.6931818181818182,0.5454545454545454,0.36363636363636365,-1
162050,0.5714285714285714,0.37142857142857133,0.8,0.6888888888888889,0.8666666666666666,0.65,0.5,0.7,0.5714285714285714,0.4,0.8,1.0,0.0,0.0,0.7,0.0,0.0,0.55,0.4,0.0,93
239666,0.75,0.4,0.95,0.9,0.95,0.0,0.0,1.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,1.0,1.0,-1
64992,0.7038461538461538,0.6782608695652174,0.8125,0.7533333333333333,0.6384615384615385,0.6333333333333333,0.7125,0.7458333333333333,0.5846153846153846,0.8,0.35,0.7,1.0,0.4,0.9,0.5,0.45,0.8636363636363636,0.825,0.7333333333333333,9
176397,0.7058823529411764,0.76,0.7,0.65,0.76,0.8666666666666666,1.0,0.7555555555555555,0.7333333333333333,0.2,0.8,0.7714285714285714,0.0,0.0,0.9,0.0,0.0,0.7,0.8,0.0,-1
223733,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
9665,0.815081351689612,0.8442004118050789,0.8320668693009118,0.8001850138760407,0.7750759878419453,0.8747044917257683,0.7543520309477756,0.8698372966207759,0.8439716312056738,0.8776595744680851,0.851063829787234,0.8197747183979974,0.6382978723404255,1.0,0.851063829787234,0.0,0.7092198581560283,0.7156673114119924,0.9308510638297872,0.7659574468085106,19
203901,0.9375,0.0,1.0,0.0,0.875,0.875,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.875,0.0,-1
249461,0.6904761904761905,0.6428571428571429,0.0,1.0,0.14285714285714285,0.0,0.42857142857142855,0.619047619047619,0.5714285714285714,0.0,0.0,0.6428571428571429,0.0,0.0,0.2857142857142857,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,82
84290,0.8653846153846154,0.7692307692307692,0.6923076923076924,0.8653846153846154,0.9230769230769231,0.0,0.0,0.75,0.8076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,84
179896,0.74,0.6666666666666666,0.8333333333333333,0.8125,0.7,0.8214285714285714,0.6071428571428571,0.7272727272727272,0.6944444444444444,0.0,1.0,0.7916666666666666,0.0,1.0,0.375,0.0,0.75,0.625,0.5,0.6875,20
105302,0.9090909090909092,0.9,0.9,1.0,0.6,0.8,0.9,0.9199999999999999,0.8800000000000001,0.0,0.8,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.8,-1
48613,0.8166666666666667,0.8333333333333334,0.75,0.8,0.7,0.7,0.9,0.85,0.8,0.0,1.0,0.8,0.0,0.6,0.8,0.0,0.0,0.75,0.6,1.0,45
160667,0.8625,0.8666666666666666,0.8333333333333334,0.85,0.75,0.7,0.8,0.8142857142857143,0.6,0.9,0.0,0.8,0.0,0.0,1.0,0.0,0.9,0.95,0.7,0.9,-1
224927,0.8888888888888888,0.8148148148148148,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.8333333333333334,1.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.7777777777777778,60
153457,0.7,0.6,0.4,0.6,0.6,0.5,0.8,0.6666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,87
79835,0.85,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
32160,0.8588612670408982,0.8765880217785843,0.9386973180076628,0.8850574712643677,0.9454022988505746,1.0,0.9655172413793103,0.8395802098950523,0.8557993730407523,0.0,0.9051724137931033,0.7612732095490715,0.0,0.9655172413793103,0.8448275862068965,0.0,0.9655172413793103,0.9051724137931033,0.8448275862068965,0.7241379310344827,-1
32788,0.8141891891891893,0.8355263157894737,0.9204545454545454,0.8671875,0.875,0.875,0.75,0.840909090909091,0.8571428571428571,1.0,0.0,0.90625,0.0,0.7083333333333333,0.9375,0.0,0.6875,0.9125,0.0,0.875,-1
236468,1.0,0.75,1.0,1.0,0.9375,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,1.0,0.75,0.0,-1
5559,0.7876787678767877,0.7802469135802469,0.7474747474747476,0.7676767676767677,0.7129629629629629,0.7692307692307693,0.7407407407407407,0.7208672086720868,0.7936507936507938,0.6666666666666666,1.0,0.7444444444444445,0.0,0.5925925925925926,0.8888888888888888,0.0,1.0,0.8055555555555556,0.6666666666666666,0.8888888888888888,87
212617,0.9027777777777778,0.7592592592592592,0.2222222222222222,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.8148148148148148,0.0,0.0,1.0,0.2222222222222222,0.0,72
16364,0.9405405405405405,0.9662162162162162,0.9238329238329238,0.9621621621621622,0.972972972972973,0.8648648648648649,0.7837837837837838,0.9147609147609149,0.9266409266409266,1.0,0.7567567567567568,0.7567567567567568,0.8648648648648649,0.8648648648648649,0.972972972972973,0.972972972972973,0.0,0.8494208494208495,0.972972972972973,0.8648648648648649,-1
196725,0.7166666666666666,1.0,0.6,0.6,0.8,1.0,0.0,0.4,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,-1
258364,0.8,0.6,0.6,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,44
243701,0.4722222222222222,1.0,0.8888888888888888,0.0,0.5185185185185185,0.5,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,91
109619,0.7142857142857144,0.6333333333333333,0.65,0.7,0.8333333333333334,0.8,0.0,0.8,0.6666666666666666,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.7,0.0,0.9,0.0,19
174317,0.925925925925926,0.8333333333333334,0.9629629629629629,0.9629629629629629,1.0,0.0,0.8148148148148148,0.9382716049382714,0.8888888888888888,0.0,0.8888888888888888,0.7777777777777778,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,25
78811,0.8888888888888888,0.8333333333333334,0.8989898989898991,0.9682539682539681,0.8758169934640524,0.9047619047619047,0.8611111111111112,1.0,0.7485380116959064,0.8055555555555556,0.7962962962962963,0.8571428571428571,1.0,0.7222222222222222,0.7361111111111112,0.9629629629629629,1.0,0.9703703703703703,0.6851851851851851,0.8888888888888888,-1
201517,0.8,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.8888888888888888,0.7407407407407407,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,85
189471,1.0,0.875,1.0,1.0,0.0,1.0,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1
68698,0.8721804511278196,0.868421052631579,0.0,0.9473684210526315,0.0,0.0,0.8421052631578947,0.8947368421052632,0.8070175438596492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
140439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
53459,0.8641975308641975,0.8148148148148148,1.0,0.7777777777777778,0.8148148148148148,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.8444444444444444,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.6666666666666666,0.0,85
168747,0.7037037037037037,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,0.7777777777777778,0.6444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,93
121262,0.6875,0.5666666666666667,0.6833333333333333,0.7333333333333333,0.6,0.7,0.9,0.7285714285714286,0.65,1.0,0.0,0.8,0.0,0.6,0.6,0.0,0.0,0.75,0.7,0.0,77
146204,0.78,0.8,0.6799999999999999,0.8,0.72,0.7,1.0,0.75,0.75,0.0,0.8,0.8666666666666666,0.0,0.0,0.0,0.6,0.6,0.85,0.0,0.8,70
2698,0.7879924953095686,0.7461538461538462,0.8343195266272191,0.726923076923077,0.9038461538461539,0.8076923076923077,0.6461538461538462,0.7307692307692308,0.75,0.8461538461538461,0.9230769230769231,0.7846153846153846,0.8076923076923077,0.0,0.0,0.0,0.0,0.727810650887574,1.0,0.576923076923077,37
10260,0.8939249363867684,0.9114583333333334,0.9330197132616488,0.9088164251207731,0.9490049751243781,0.9236111111111112,0.8710585585585586,0.9298333333333334,0.9025462962962965,0.8958333333333336,0.8587962962962964,0.8976293103448277,0.9114583333333334,1.0,0.9155092592592593,0.7291666666666667,0.8628472222222222,0.8851744186046512,0.9067028985507247,0.9187500000000001,-1
70147,0.7530864197530864,0.9629629629629629,0.0,0.3333333333333333,0.7777777777777778,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,49
104513,0.9017094017094018,0.8888888888888888,0.8436213991769547,0.8777777777777778,0.9055555555555556,0.8641975308641975,0.9012345679012346,0.9145299145299144,0.8827160493827161,0.925925925925926,1.0,0.9090909090909091,1.0,0.8518518518518519,0.7222222222222222,0.0,0.925925925925926,0.9191919191919192,0.9305555555555556,0.9629629629629629,-1
118652,0.8932005494505494,0.9134615384615385,0.9014423076923077,0.9134615384615385,0.905048076923077,0.9545454545454547,0.8461538461538461,0.8942307692307693,0.9230769230769231,0.8653846153846154,0.9615384615384617,0.8584615384615386,0.0,0.8365384615384616,0.9346153846153846,1.0,0.9,0.9038461538461539,0.8653846153846154,0.8786982248520712,-1
76270,0.7846153846153847,0.6833333333333333,0.7166666666666666,0.85,0.7,0.7,1.0,0.8428571428571429,0.5833333333333333,1.0,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.9,0.7,0.0,-1
92336,0.8402255639097744,0.81055900621118,0.89010989010989,0.8571428571428571,0.8095238095238094,0.9285714285714285,0.7619047619047619,0.8193277310924368,0.8857142857142858,1.0,0.75,0.8214285714285714,0.0,0.9107142857142857,0.5357142857142857,0.0,0.7285714285714285,0.8571428571428571,0.9,0.7142857142857142,-1
180093,0.6599999999999999,0.8333333333333334,0.9,0.7,0.7,0.0,1.0,0.7125,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5
89910,0.8,0.8666666666666666,0.8,0.8,0.6,0.4,0.0,0.8,0.8666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,54
5206,0.8974358974358974,0.8333333333333334,0.8611111111111112,0.8333333333333334,0.7777777777777778,0.9333333333333333,0.9629629629629629,0.8686868686868686,0.9206349206349207,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.0,0.8888888888888888,0.6666666666666666,0.0,0.8888888888888888,0.9777777777777779,0.6666666666666666,1.0,-1
139612,0.7111111111111111,0.1111111111111111,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.0,0.0,0.8333333333333334,0.3333333333333333,1.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,77
153506,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39
52921,0.93125,0.9099999999999999,0.8800000000000001,0.85,0.8,0.9,0.7,0.8714285714285713,0.9400000000000001,0.95,0.75,0.8,0.9,0.0,0.0,0.7,0.0,0.8333333333333334,1.0,0.9,-1
53924,0.8285714285714286,0.8137931034482758,0.76,0.8666666666666666,0.8166666666666667,0.8800000000000001,0.9555555555555557,0.8363636363636363,0.8363636363636363,0.0,1.0,0.8545454545454545,0.0,0.8,0.8400000000000001,0.0,0.85,0.9111111111111109,0.8,0.85,13
165010,0.6666666666666666,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,1.0,0.0,0.8,-1
216922,0.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,39
57330,0.7294117647058824,0.7833333333333333,0.72,0.8153846153846154,0.7333333333333333,0.7142857142857144,0.7285714285714286,0.6904761904761906,0.7833333333333333,0.85,0.6,0.7,0.9,1.0,0.72,0.6,0.0,0.7,0.8,0.65,9
212402,0.6599999999999999,0.7,0.8,0.9,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.6,0.0,0.6,0.8,0.0,0.0,0.9,0.0,0.0,-1
37699,0.8,0.8,0.6666666666666666,0.7333333333333333,0.0,0.8,0.8,0.7,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8666666666666666,0.0,0.0,60
97003,0.8367346938775511,0.8163265306122449,0.8061224489795918,0.9948979591836735,0.5597667638483965,0.30612244897959184,0.3918367346938776,0.826530612244898,0.9183673469387755,0.979591836734694,0.0,0.6122448979591837,0.0,0.0,0.0,0.2448979591836735,0.0,1.0,0.4081632653061225,0.489795918367347,-1
163641,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39
216752,0.64,0.55,0.7666666666666667,0.0,0.65,0.0,1.0,0.775,0.7333333333333333,0.8,0.0,0.6,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,70
188675,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,39
8472,0.7260061919504643,1.0,0.7320261437908497,0.9264705882352942,0.9264705882352942,0.7549019607843137,0.7205882352941178,0.7291666666666667,0.823529411764706,0.0,0.5147058823529412,0.9058823529411766,0.0,0.0,0.5147058823529412,0.0,0.0,0.823529411764706,0.0,0.5661764705882354,-1
89670,0.8,0.8,0.75,0.7,0.6,0.7,0.0,0.9199999999999999,0.8666666666666666,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8666666666666666,1.0,0.0,7
5497,0.9212018140589567,0.9202059202059202,0.9370199692780337,0.9523809523809523,0.8791208791208792,0.9523809523809523,0.9523809523809523,0.9090909090909088,0.9113300492610837,0.9523809523809523,0.7738095238095237,0.9206349206349205,0.0,0.9523809523809523,0.7936507936507935,0.7142857142857143,0.8730158730158729,0.9682539682539681,0.8503401360544219,1.0,0
123827,0.6599999999999999,0.8,1.0,0.8,0.9,0.0,0.7,0.8,0.6,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,74
135733,0.8099999999999999,0.85,0.0,0.9,0.0,1.0,0.55,1.0,0.6666666666666666,0.0,0.75,0.8,0.0,0.0,0.0,0.9,0.0,0.8,0.0,0.4,-1
231437,0.5,0.0,0.6,0.6,0.6,0.0,0.0,0.35,0.8,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44
257495,0.875,0.875,0.0,0.9375,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,75
128274,0.8400000000000001,0.8142857142857143,0.8117647058823529,0.8125,0.8699999999999999,0.7333333333333333,0.72,0.8400000000000001,0.85,0.9333333333333333,0.65,0.6833333333333333,1.0,0.0,0.0,0.7,0.775,0.8400000000000001,0.5,0.925,79
222437,0.8571428571428571,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,-1
218403,0.6428571428571429,1.0,0.6904761904761905,0.7619047619047619,0.7142857142857143,0.5714285714285714,1.0,0.619047619047619,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.0,0.5714285714285714,0.0,0.0,-1
260019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1
99846,0.6888888888888889,0.8,0.6666666666666666,0.7538461538461537,0.7428571428571427,0.8666666666666666,0.75,0.7076923076923076,0.7333333333333333,0.8,1.0,1.0,0.0,0.8400000000000001,0.6,0.0,0.0,0.7333333333333333,0.7,0.5333333333333333,-1
214323,1.0,0.0,0.625,0.0,0.75,0.0,0.0,0.9375,0.0,0.625,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,63
53777,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1
246003,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
121715,0.5928571428571429,0.6478260869565218,0.6,0.625,0.5125,0.48,0.4,0.5833333333333333,0.6,0.6,0.54,0.3,0.6,0.0,1.0,0.65,0.0,0.575,0.4,0.6333333333333333,67
61355,0.8578947368421055,0.8470588235294116,0.8300000000000001,0.8842105263157898,0.8714285714285713,0.85,0.8666666666666666,0.880952380952381,0.876923076923077,1.0,0.9,0.8166666666666667,0.0,0.9333333333333333,0.6,0.0,0.9,0.8666666666666666,0.9333333333333333,0.85,-1
76535,0.8666666666666666,0.9333333333333333,1.0,0.9,0.9,0.0,0.0,0.9333333333333333,0.8,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,39
46685,0.8459845984598459,0.8366013071895426,0.8333333333333334,0.8290598290598292,0.8713450292397661,0.8888888888888888,0.8333333333333334,0.8676122931442081,0.8847736625514403,0.9444444444444444,0.7777777777777778,0.8496732026143791,0.0,1.0,0.8333333333333334,0.0,0.8888888888888888,0.8703703703703703,0.925925925925926,0.925925925925926,18
1413,0.863717872086073,0.8922305764411028,0.8637362637362639,0.8944099378881989,0.864168618266979,0.7832512315270935,0.753246753246753,0.7959183673469388,0.8957983193277309,0.9183673469387755,0.9142857142857144,0.8412698412698413,0.9142857142857144,1.0,0.9642857142857143,0.75,0.9428571428571428,0.8201058201058201,0.863095238095238,0.7999999999999999,9
165303,0.8,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58
259713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
63746,0.8549019607843138,0.841025641025641,0.8727272727272728,0.7897435897435898,0.9230769230769231,0.8761904761904762,0.8761904761904762,0.7714285714285716,0.8592592592592593,0.0,0.8,0.8,0.0,0.8,0.8888888888888888,0.0,1.0,0.8969696969696971,0.6933333333333334,0.7238095238095238,-1
112303,0.8296296296296296,0.8166666666666667,0.9142857142857143,0.8800000000000001,0.8666666666666666,1.0,0.8,0.9,0.8857142857142858,0.0,0.0,0.8,0.0,1.0,0.9,0.0,1.0,0.8,0.0,1.0,-1
213684,0.8333333333333333,0.875,0.825,0.75,0.8125,0.0,0.0,0.875,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
80658,0.9555555555555555,0.8888888888888888,0.8518518518518519,1.0,1.0,0.0,0.0,0.8888888888888888,1.0,0.8888888888888888,0.0,0.8888888888888888,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1
141251,0.84375,0.7083333333333333,0.0,0.9166666666666666,0.0,0.0,0.0,0.875,0.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.625,0.0,1.0,0.75,0.0,1.0,-1
260152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
238598,0.6799999999999999,0.85,0.85,0.8,1.0,0.0,0.7,0.75,0.6333333333333333,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,86
189111,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.625,0.0,94
169006,0.8888888888888891,0.9333333333333333,0.6,0.9333333333333333,0.6,0.0,1.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,-1
61550,0.780193236714976,0.8822134387351779,0.8938618925831202,0.8608695652173912,0.9130434782608695,0.8929765886287626,0.8152173913043478,0.8621420996818664,0.8078541374474052,0.8913043478260869,0.7826086956521738,0.8608695652173912,0.3913043478260869,1.0,0.8571428571428571,0.3913043478260869,0.9130434782608695,0.988558352402746,0.9391304347826087,0.808695652173913,14
235258,0.6799999999999999,0.55,0.7,0.6,0.9,1.0,0.0,0.4,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,-1
180568,0.9814814814814815,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8888888888888888,0.0,-1
157683,0.875,1.0,0.9333333333333333,0.9,0.0,0.6,1.0,0.9,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.8,-1
89323,0.7142857142857142,0.9166666666666666,0.75,0.8125,0.0,0.0,0.5,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15
229946,0.7083333333333334,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,65
142280,0.8814102564102564,0.8461538461538461,1.0,0.951923076923077,0.911242603550296,0.7655677655677656,0.7897435897435897,0.969551282051282,0.8774928774928775,0.8461538461538461,0.9871794871794872,0.9871794871794872,0.0,0.8461538461538461,0.7521367521367521,0.0,0.8461538461538461,0.9025641025641026,0.7051282051282052,0.9871794871794872,-1
74374,0.8842105263157896,0.9824561403508772,1.0,0.7368421052631579,0.8947368421052632,0.0,0.0,0.8421052631578947,0.9473684210526315,0.0,0.0,0.9122807017543859,0.0,0.0,0.0,0.0,0.0,0.8157894736842105,0.8421052631578947,0.0,39
1877,0.808695652173913,0.8333333333333334,0.9333333333333333,0.85,0.8666666666666666,0.7333333333333333,0.6666666666666666,0.8800000000000001,0.8444444444444443,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,1.0,1.0,38
265724,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
232192,0.9666666666666666,0.9333333333333333,0.8,0.8,0.8,0.0,0.0,0.8,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,35
230742,0.8222222222222222,0.6666666666666666,0.6,0.0,0.4,0.4,1.0,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.4,1.0,-1
205075,0.911111111111111,0.9777777777777779,0.8518518518518519,0.0,0.925925925925926,0.0,0.0,0.8148148148148148,1.0,0.7777777777777778,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.8888888888888888,17
129123,0.7521367521367521,0.8148148148148148,0.9074074074074073,0.8666666666666667,0.8148148148148148,0.5555555555555556,0.4444444444444444,0.9027777777777778,0.75,1.0,0.0,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,32
114625,0.975,1.0,1.0,1.0,0.0,0.0,0.0,0.95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
211696,0.8406593406593408,0.7582417582417582,0.6461538461538462,0.7692307692307692,0.7692307692307692,0.8076923076923077,0.9230769230769231,0.8717948717948718,1.0,0.0,0.0,0.8307692307692308,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,-1
86084,0.9333333333333333,0.93,0.9199999999999999,0.9,0.975,0.95,0.9,0.9,0.95,0.85,1.0,0.925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,-1
46108,0.8220183486238534,0.8050156739811912,0.9050505050505051,0.9184415584415583,0.9123966942148759,0.8344497607655502,0.8272727272727273,0.8943907156673117,0.7915433403805496,0.9018181818181819,0.8363636363636363,0.8484848484848484,0.7272727272727273,0.9939393939393939,0.6909090909090909,0.14545454545454545,0.9696969696969696,1.0,0.827972027972028,0.9272727272727272,-1
129813,0.7111111111111111,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.0,0.0,1.0,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.6666666666666666,0.0,0.0,70
33484,0.8425925925925926,0.8557692307692308,0.9318181818181818,0.875,0.9464285714285714,0.925,0.7916666666666666,0.875,0.8333333333333333,0.875,0.75,0.8333333333333333,0.0,1.0,0.875,0.0,0.0,0.8541666666666666,0.9583333333333334,0.625,-1
197000,0.8727272727272728,1.0,0.9545454545454546,0.9545454545454546,0.8181818181818182,0.0,0.0,0.8181818181818182,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4
82580,0.8125,0.78125,0.7733333333333332,0.795,0.7272727272727272,0.6714285714285714,0.7833333333333333,0.805,0.775,0.7666666666666667,0.75,0.7875,0.0,1.0,0.75,0.8666666666666666,0.8,0.79,0.825,0.8333333333333334,21
80985,0.6644591611479029,0.7047619047619048,0.6845238095238094,0.8181818181818182,0.608695652173913,0.7654320987654321,0.7407407407407408,0.6984126984126986,0.6319444444444444,1.0,0.3333333333333333,0.6916666666666668,0.0,0.5714285714285714,0.625,0.5555555555555556,0.5,0.6933333333333334,0.6666666666666666,0.6,77
